match_id,victor_team,radiant_team,dire_team
5483336094,Dire,121-7-23-77-10,53-95-126-38-110
5490543094,Dire,114-3-42-110-25,56-126-102-9-79
5460832296,Radiant,66-106-6-50-51,23-33-7-10-58
5483523082,Dire,93-10-31-7-60,89-121-126-23-86
5501271276,Dire,121-28-19-107-51,96-3-106-110-1
5456771252,Dire,3-53-23-16-100,33-13-88-89-79
5480496925,Dire,100-53-64-11-106,44-20-17-104-5
5456821998,Dire,69-89-121-11-63,42-51-46-128-33
5477254626,Radiant,53-86-25-38-84,17-58-129-110-119
5489952193,Dire,5-74-77-64-95,66-120-112-73-129
5489917448,Radiant,102-40-48-20-50,70-120-126-5-79
5473881002,Dire,6-7-104-20-94,38-64-107-91-93
5489834435,Radiant,79-25-49-70-84,74-66-110-96-63
5465276341,Radiant,53-121-70-43-100,104-46-90-107-106
5466945431,Dire,65-49-27-98-39,89-79-108-25-84
5463144691,Dire,20-49-46-91-95,5-79-114-56-53
5484505065,Dire,106-126-3-48-39,1-88-112-13-36
5484510029,Radiant,64-70-13-129-9,38-77-110-39-87
5460309609,Radiant,74-16-101-41-5,22-38-10-88-86
5484996497,Dire,53-14-84-28-32,23-104-128-121-109
5480533546,Radiant,57-39-27-48-20,10-96-17-37-86
5453189495,Dire,30-12-121-10-120,87-53-108-51-73
5464998122,Dire,7-43-102-68-41,49-40-62-39-53
5488718394,Dire,19-66-121-107-32,129-49-84-72-110
5485161168,Radiant,56-4-126-53-46,95-120-13-100-66
5454747517,Radiant,64-63-70-129-27,53-8-121-107-106
5467537488,Dire,58-23-52-12-79,53-20-48-107-16
5475011209,Dire,79-43-96-30-48,64-126-38-101-41
5499777574,Radiant,66-93-38-94-86,74-95-58-69-107
5477814923,Radiant,74-78-53-90-31,17-95-84-86-28
5489832968,Dire,12-36-100-120-58,86-38-110-39-53
5459150298,Dire,2-22-12-53-121,90-7-46-50-70
5485791817,Dire,9-20-96-63-93,121-120-108-44-65
5458644394,Radiant,106-69-41-85-121,129-76-110-25-49
5469173386,Dire,12-25-87-65-120,86-100-4-108-13
5475095659,Radiant,7-36-53-10-87,27-49-110-129-12
5479356215,Radiant,66-74-120-70-20,95-5-16-21-110
5468330411,Radiant,16-17-86-18-68,90-56-49-9-100
5465294676,Dire,54-35-71-96-84,42-36-2-31-50
5471650401,Radiant,25-106-86-121-8,39-129-7-53-27
5492505653,Dire,58-74-96-7-93,89-106-23-9-112
5501528679,Radiant,65-23-58-10-7,54-66-13-9-40
5483235834,Dire,119-46-101-41-2,95-11-112-51-9
5484405511,Radiant,29-70-13-86-58,3-67-49-39-56
5483251303,Radiant,49-73-53-106-90,9-3-13-16-54
5458292632,Dire,45-53-39-7-70,121-86-126-104-109
5465401853,Dire,21-64-3-42-108,121-70-84-74-29
5469048638,Dire,51-53-111-61-72,38-64-33-66-56
5473699698,Radiant,90-114-106-7-33,66-10-120-88-48
5470917056,Radiant,16-109-119-106-64,74-9-129-41-31
5500155866,Radiant,49-66-62-11-106,99-30-53-36-88
5454864458,Dire,39-106-100-90-45,36-65-111-63-7
5453324443,Radiant,95-47-51-113-78,87-70-76-50-7
5465366534,Radiant,112-7-106-9-12,19-23-92-59-95
5467686462,Dire,13-110-41-102-63,3-17-9-6-100
5472201063,Radiant,51-53-104-119-48,50-106-93-7-30
5488829370,Radiant,92-13-69-3-110,129-70-52-9-111
5484263848,Radiant,80-52-58-8-107,79-46-104-84-53
5476069036,Dire,30-126-40-107-12,84-19-83-1-39
5483210658,Radiant,23-28-9-70-84,31-106-40-38-77
5464192340,Dire,110-95-31-17-2,8-28-14-105-50
5498597515,Radiant,45-126-23-77-104,8-84-13-38-97
