match_id,victor_team,radiant_team,dire_team
5316331049,Radiant,98-17-88-114-79,72-110-104-25-84
5296035987,Dire,66-38-20-121-82,52-57-95-79-45
5275533357,Dire,87-40-46-100-97,25-102-84-63-121
5275477169,Radiant,25-120-41-37-13,31-52-36-26-70
5281766142,Dire,86-74-32-2-64,89-11-112-87-108
5323941991,Radiant,14-91-95-121-38,8-107-100-30-62
5321726686,Dire,17-86-85-46-84,31-1-13-120-79
5313245238,Dire,78-107-12-119-86,100-46-21-3-41
5293537976,Dire,59-128-86-126-104,102-23-15-32-27
5301577220,Dire,95-83-16-52-126,31-5-109-45-65
5286891493,Radiant,39-79-80-93-100,112-129-76-4-40
5289657417,Dire,87-76-86-104-101,95-16-52-11-83
5293900500,Dire,11-98-93-119-31,20-76-120-75-92
5273336840,Radiant,31-13-58-101-41,25-93-112-53-96
5274625351,Radiant,26-63-60-65-46,98-86-95-114-83
5325270010,Radiant,7-126-53-62-10,86-110-129-77-95
5293397822,Dire,129-106-68-10-119,95-104-76-9-87
5323103487,Radiant,44-43-96-101-128,84-25-16-110-41
5321372117,Dire,53-45-126-95-107,79-11-51-19-52
5277282636,Dire,39-20-4-104-37,87-108-74-126-94
5277448094,Dire,38-21-100-11-97,16-41-113-52-84
5278109704,Dire,31-128-38-36-12,71-126-51-27-1
5317705373,Radiant,42-108-79-106-65,57-32-126-87-13
5317078025,Dire,102-89-87-11-104,25-28-83-95-86
5316601135,Radiant,93-112-99-103-129,20-106-77-98-75
5281149010,Dire,65-129-22-119-67,106-50-111-7-95
5281481572,Dire,30-35-106-19-53,68-43-49-98-86
5297260998,Dire,31-114-107-126-120,58-96-13-26-41
5312650090,Dire,8-104-13-62-87,31-126-53-18-7
5312289912,Radiant,112-8-12-96-128,42-129-86-74-85
5291749769,Radiant,102-10-45-17-111,126-7-65-68-1
5283287321,Dire,108-18-65-19-5,58-74-120-3-12
5283305687,Dire,52-65-57-15-59,107-8-86-53-47
5283400887,Dire,119-95-86-11-129,128-8-7-94-38
5310780655,Radiant,85-2-67-101-19,11-126-26-31-129
5284641256,Dire,71-87-15-104-10,11-95-69-31-51
5284670251,Dire,15-28-112-65-94,45-13-95-104-27
5309692337,Dire,93-5-50-111-19,21-66-12-11-86
5285380134,Radiant,11-56-84-86-96,66-91-15-104-46
5309072166,Dire,110-17-129-1-53,51-126-33-8-119
5285950593,Radiant,65-59-36-129-128,32-17-98-86-111
5286573545,Dire,93-82-119-84-91,90-23-28-52-86
5286742446,Radiant,103-99-88-57-59,86-63-11-83-96
5299192995,Radiant,84-104-95-126-9,53-50-45-86-63
5291009748,Radiant,41-23-88-98-111,4-80-31-16-120
5306712902,Radiant,68-23-74-41-28,98-97-6-84-86
5299357165,Dire,7-95-5-128-11,53-15-57-59-96
5303197749,Dire,129-11-30-45-77,35-106-69-113-64
5303111657,Radiant,31-129-128-8-14,90-101-12-39-104
5291441178,Radiant,31-13-32-126-121,59-128-119-106-129
5272059930,Radiant,53-30-67-96-86,108-54-101-128-22
5325161578,Dire,51-126-49-27-84,88-129-56-59-86
5310897563,Dire,79-30-12-45-96,65-53-10-84-23
5294444131,Radiant,25-106-50-102-1,58-120-93-19-94
5277173244,Dire,28-106-39-5-128,59-129-111-13-15
5293189578,Radiant,16-25-64-15-86,31-40-52-19-1
5272446844,Radiant,68-13-54-102-40,88-43-31-114-38
5281604313,Radiant,94-14-126-105-84,87-76-108-89-88
5286958166,Dire,104-45-68-86-12,121-18-65-15-120
5297885631,Radiant,68-89-15-87-21,111-108-65-13-59
5283767206,Dire,109-65-28-58-86,68-95-54-104-128
5290377578,Radiant,20-94-98-36-87,30-51-46-129-15
5309889290,Radiant,98-86-59-106-111,64-72-129-31-76
5288658151,Dire,68-36-28-54-27,12-13-38-31-86
5281122579,Dire,95-91-13-38-46,31-86-54-129-39
5308848366,Dire,21-11-66-10-28,7-50-67-23-31
5326697186,Dire,82-11-5-86-51,66-46-10-7-99
5284272648,Dire,47-10-13-51-84,32-59-129-128-66
5308367927,Radiant,93-61-9-96-79,41-128-98-43-90
5321956630,Dire,53-23-111-107-93,58-11-106-97-51
5285042598,Dire,59-98-111-107-47,45-95-11-51-53
5325525485,Radiant,93-75-57-11-84,98-25-114-88-64
5321384976,Dire,54-96-27-13-79,93-49-84-21-129
5318696845,Radiant,90-43-28-101-99,51-128-10-13-39
5279230040,Radiant,12-98-119-39-111,126-114-120-58-32
5287075561,Dire,126-12-51-2-68,25-32-129-86-108
5286054648,Radiant,108-65-41-98-111,104-54-119-17-31
5305421880,Dire,83-53-95-25-86,102-43-109-13-69
5308994331,Dire,96-87-79-67-47,31-11-7-93-56
5274785321,Radiant,86-76-129-30-15,93-13-51-98-128
5318252883,Dire,102-95-120-26-46,57-31-86-93-114
5282961665,Radiant,97-129-95-101-10,106-98-84-119-54
5321606188,Dire,119-68-15-74-108,62-35-51-55-31
5327266789,Radiant,30-41-52-100-15,54-119-120-53-11
5297014442,Radiant,45-27-10-43-121,8-13-76-29-31
5319027603,Dire,99-110-90-32-17,79-41-25-120-101
5277404075,Radiant,13-98-45-103-113,87-4-104-101-106
5306971578,Radiant,3-16-93-55-17,68-1-45-11-129
5275606140,Radiant,101-31-2-4-22,90-99-9-7-11
5286473733,Dire,96-86-60-111-126,32-8-17-25-91
5325363851,Radiant,43-17-84-21-96,79-51-53-52-129
5277292754,Dire,41-128-129-46-111,68-15-120-51-10
5282727398,Dire,86-126-15-128-39,32-108-11-7-111
5296911710,Dire,126-59-108-3-86,76-114-100-13-84
5324904065,Dire,83-12-28-25-79,66-7-104-10-45
5274102086,Radiant,86-8-51-126-128,31-28-94-75-15
5301648676,Radiant,51-126-54-110-53,129-7-42-11-30
5304892260,Dire,114-96-20-7-94,129-120-1-79-58
5274522475,Radiant,111-39-98-128-114,85-15-112-4-28
5285310104,Dire,97-106-108-51-128,88-36-120-111-12
5295923434,Dire,77-68-129-84-13,20-6-114-26-104
5292804552,Radiant,129-114-23-101-128,4-96-86-15-58
5295978398,Dire,121-12-13-31-98,3-79-4-63-120
5309477422,Radiant,74-79-53-29-42,87-95-61-51-55
5280259230,Dire,30-19-13-10-23,106-59-38-53-86
5315546764,Radiant,128-70-106-9-71,68-53-73-99-7
5304732544,Radiant,126-28-20-68-12,106-98-58-88-10
5286001863,Radiant,95-21-38-31-65,114-86-84-129-12
5312493939,Dire,32-25-37-16-76,98-43-41-79-26
5276920227,Dire,19-30-88-12-104,5-17-100-114-40
5284416627,Dire,70-39-101-31-2,111-76-98-51-32
5273196140,Radiant,32-47-13-31-86,68-104-67-119-126
5278317378,Dire,120-4-46-31-27,87-51-32-11-13
5317284291,Radiant,25-84-114-104-54,110-38-15-31-100
5275541372,Dire,15-43-7-65-79,19-31-63-104-76
5294488705,Dire,8-129-59-86-88,65-95-38-110-128
5276497398,Dire,65-106-8-128-28,31-12-21-86-129
5284460432,Dire,126-16-36-51-68,1-15-19-98-66
5321582243,Radiant,32-85-11-121-129,68-100-21-106-99
5272083956,Radiant,100-98-63-46-111,87-128-70-129-106
5272223462,Dire,87-104-52-41-86,28-106-31-101-1
5301018404,Radiant,103-80-56-19-46,121-120-86-17-95
5299902674,Dire,29-111-86-106-10,128-13-42-120-126
5275769958,Dire,17-31-32-119-78,58-92-121-4-129
5327009972,Radiant,12-43-68-51-88,94-84-13-110-106
5326898306,Radiant,100-54-21-3-43,120-12-110-102-53
5308827775,Radiant,120-19-101-15-5,50-86-89-104-59
5313649496,Dire,111-52-98-32-88,30-126-38-110-93
5295103933,Dire,3-28-9-86-97,104-17-87-4-101
5316229596,Dire,129-119-47-8-128,41-15-66-13-88
5283042765,Dire,106-31-13-58-99,86-120-4-46-3
5302730866,Radiant,46-41-19-110-3,10-14-17-74-68
5286074942,Dire,52-41-5-25-96,69-121-104-26-77
5278812377,Dire,4-53-72-68-100,43-5-65-28-10
5273091603,Dire,32-128-76-126-111,129-93-119-82-31
5289366990,Dire,68-104-27-12-36,53-28-32-79-20
5282700010,Radiant,19-112-51-86-41,17-53-65-89-88
5320085586,Dire,86-15-128-96-42,31-46-88-52-12
5290794282,Radiant,128-19-57-93-126,65-52-10-7-58
5301305953,Dire,98-93-66-7-13,56-91-88-72-36
5281441967,Dire,59-84-121-100-95,107-39-128-8-28
5291171836,Radiant,111-32-98-113-19,13-51-36-128-75
5281206505,Radiant,112-53-54-102-34,100-63-119-39-83
5308771623,Radiant,25-6-98-26-71,90-7-72-65-11
5280684754,Dire,52-86-28-31-32,15-112-111-129-45
5315733139,Radiant,65-94-43-82-100,58-39-1-77-87
