match_id,victor_team,radiant_team,dire_team
5135716588,Radiant,30-23-81-86-102,72-68-38-100-52
5120975326,Radiant,72-28-37-46-121,31-64-41-104-25
5100205357,Radiant,84-76-96-86-52,15-51-77-31-9
5128389697,Dire,6-53-25-49-83,26-77-100-46-58
5110147451,Dire,121-84-108-72-101,46-30-16-25-70
5132857540,Radiant,83-101-104-40-106,99-21-27-81-91
5105383871,Radiant,9-64-96-52-50,19-86-23-83-15
5105341877,Radiant,52-96-81-79-35,86-77-60-76-66
5124944422,Radiant,15-64-104-90-54,101-72-39-60-79
5105288626,Radiant,84-35-9-15-104,19-76-31-72-25
5123448082,Dire,31-74-72-121-81,87-52-96-30-60
5098805731,Radiant,39-121-85-4-104,7-106-76-98-5
5108136313,Radiant,23-81-112-57-90,27-18-16-79-17
5097100183,Dire,38-97-39-25-44,102-72-86-112-49
5097271243,Dire,2-4-93-101-84,16-9-54-45-79
5116967306,Radiant,96-51-52-72-84,101-41-13-25-23
5106928858,Dire,52-72-90-84-86,7-9-41-45-20
5126442197,Dire,89-74-86-104-121,31-25-84-11-41
5123653081,Radiant,9-81-15-112-74,79-22-42-86-2
5098867240,Dire,52-72-23-15-79,90-106-19-86-46
5126553029,Radiant,1-9-36-90-97,110-101-30-77-102
5114544428,Dire,85-49-6-13-19,64-25-7-10-96
5100341132,Dire,25-73-110-104-84,90-46-60-87-54
5107554881,Dire,86-81-106-96-84,25-41-61-2-3
5121533699,Dire,112-4-86-2-72,83-54-52-19-66
5105634181,Dire,47-2-35-84-75,83-129-42-110-119
5122165884,Dire,102-6-76-2-101,31-4-120-22-83
5102571522,Radiant,22-6-29-27-103,97-93-25-9-96
5106549635,Dire,44-17-40-60-105,90-74-121-41-102
5119181562,Dire,84-35-52-57-86,27-97-8-15-31
5127239735,Radiant,81-96-46-31-52,99-60-16-90-25
5111081372,Radiant,72-86-8-87-47,65-106-2-79-84
5098310019,Dire,82-31-110-9-41,90-106-7-23-86
5135489800,Radiant,35-112-107-98-77,31-70-23-52-53
5113111547,Radiant,120-6-23-13-119,85-106-72-21-104
5109671404,Radiant,23-98-13-64-41,7-10-19-9-37
5127335504,Dire,112-104-34-9-93,84-52-19-74-41
5124075704,Radiant,42-28-90-47-22,121-39-26-129-41
5101473787,Radiant,6-101-76-2-84,40-102-52-120-41
5107986155,Radiant,77-9-45-102-64,106-109-79-23-25
5133226605,Dire,10-37-119-78-74,30-95-52-20-13
5115291113,Radiant,3-4-104-39-101,111-25-76-2-6
