match_id,victor_team,radiant_team,dire_team
5387268564,Radiant,11-104-86-12-103,43-79-95-31-38
5335024274,Dire,9-93-45-57-31,119-76-129-15-87
5343913028,Dire,55-10-112-107-126,128-106-111-66-73
5360333639,Dire,13-101-121-95-104,86-25-99-90-38
5379026789,Radiant,102-121-11-32-51,45-129-126-65-46
5356332606,Radiant,66-70-88-120-74,110-7-11-10-96
5343595127,Radiant,2-10-68-110-89,38-66-40-46-86
5337658823,Radiant,104-106-90-9-96,110-53-83-99-73
5368984301,Radiant,45-42-63-104-106,110-41-31-7-23
5346041897,Dire,12-23-66-50-120,90-106-17-29-121
5386371536,Dire,43-12-126-49-128,53-97-41-51-110
5375969079,Radiant,53-83-121-48-104,45-23-38-120-95
5337931322,Radiant,42-11-110-38-88,43-41-29-66-128
5362791781,Dire,19-75-43-84-95,79-126-129-12-110
5371690317,Radiant,103-17-38-44-45,51-11-128-12-13
5367347264,Dire,5-106-104-92-33,96-46-90-45-95
5352706080,Radiant,2-15-49-110-84,76-79-96-86-8
5380574015,Dire,37-59-25-38-10,66-114-44-92-126
5336514506,Radiant,106-110-95-128-96,51-10-111-53-126
5373602512,Dire,7-65-128-32-53,72-43-62-66-100
5340052427,Dire,49-106-10-128-9,110-76-120-42-86
5390436825,Dire,66-13-99-19-4,31-35-120-32-126
5390333574,Dire,128-106-12-66-28,85-32-50-86-129
5382896066,Radiant,90-25-70-77-79,110-63-2-23-99
5364367698,Dire,45-106-95-108-121,74-100-104-84-32
5389551327,Radiant,114-15-120-3-86,72-98-88-25-121
5359925424,Radiant,43-111-4-86-129,121-93-21-17-99
5357630816,Dire,39-12-110-2-64,128-43-96-3-95
5333911530,Radiant,67-96-126-9-37,110-112-32-69-70
5365652497,Radiant,13-11-51-107-40,111-129-7-74-10
5338709100,Radiant,31-79-74-93-129,30-126-41-110-96
5346650587,Radiant,6-64-49-25-98,87-121-99-23-12
5387817431,Dire,44-126-128-100-53,31-89-39-38-110
5361180397,Dire,65-12-96-9-103,51-104-109-13-110
5389682067,Dire,109-7-90-120-106,43-53-111-95-86
5339752421,Dire,13-42-86-110-96,31-12-129-74-9
5333920790,Radiant,113-106-110-96-90,76-107-38-68-109
5372540259,Radiant,128-46-49-129-79,121-106-11-86-120
5380980509,Radiant,11-99-31-114-66,106-107-30-39-96
5348459531,Radiant,121-51-73-63-8,53-39-89-110-129
5355130642,Radiant,12-79-36-104-101,129-34-90-106-51
5356739709,Dire,128-43-1-16-51,55-88-109-49-121
5361704506,Radiant,68-17-42-79-99,77-43-106-69-50
5352896717,Dire,126-42-50-110-121,1-96-9-106-111
5339522947,Dire,60-114-9-3-46,104-42-86-79-126
5339456619,Dire,114-46-107-30-96,68-9-104-106-49
5359330269,Radiant,31-15-76-104-110,95-25-128-86-29
5334215697,Radiant,31-10-110-32-96,8-128-2-45-126
5361709183,Dire,15-63-114-100-79,98-111-71-72-21
5337758321,Radiant,104-43-12-86-79,99-10-96-21-90
5364275489,Radiant,66-17-77-98-7,90-114-18-99-100
5341604139,Radiant,102-43-49-86-87,114-39-96-19-112
5333657942,Dire,1-96-112-91-65,7-72-66-104-45
5341532403,Radiant,21-112-7-98-93,108-114-88-76-50
5362191375,Dire,70-90-126-11-86,128-10-98-22-100
5346190575,Dire,66-17-42-120-100,49-110-68-2-41
5384029024,Dire,95-49-90-86-36,64-45-53-126-62
5379715973,Dire,38-25-121-32-45,91-9-49-72-104
5333993939,Radiant,128-39-77-51-71,52-88-28-93-31
5390328162,Radiant,70-90-19-51-43,12-66-106-121-16
5352845953,Dire,106-111-98-126-7,86-13-114-99-128
5361032897,Dire,68-46-102-6-86,96-21-67-106-90
5358310491,Radiant,121-72-106-50-49,108-84-42-13-78
5382223794,Radiant,70-65-43-88-40,98-79-107-93-75
5341774062,Dire,114-112-59-9-65,39-49-110-104-66
5335160285,Dire,41-49-96-45-121,13-83-50-73-120
5337450401,Radiant,45-12-76-96-51,9-68-54-129-106
5341530606,Radiant,52-129-90-86-10,31-106-23-110-12
5351875124,Radiant,128-106-54-98-86,110-11-96-121-114
5361699059,Dire,110-35-2-106-90,54-11-126-66-119
5380002642,Radiant,128-103-53-77-106,66-100-43-99-108
5351241360,Radiant,92-89-121-69-87,4-86-31-120-23
5334154828,Radiant,43-86-111-70-49,15-103-68-126-41
5333921432,Radiant,84-110-46-49-96,31-70-13-88-126
5350824549,Dire,78-110-31-12-106,49-79-86-59-126
5350169027,Dire,126-13-12-57-79,65-73-121-106-100
5349654729,Dire,90-12-86-38-17,30-106-128-73-53
5373347465,Dire,39-31-108-93-40,12-74-35-78-3
5355273828,Radiant,114-10-96-79-110,128-17-93-100-57
5332298011,Radiant,39-82-119-96-128,86-49-38-90-18
5334021944,Dire,23-110-10-3-96,30-104-39-45-109
5366570657,Radiant,86-106-67-90-36,128-41-45-98-7
5361695067,Dire,110-31-70-129-97,106-126-30-42-16
5359128556,Dire,90-23-106-12-129,58-36-96-128-32
5364600092,Radiant,111-43-100-120-77,45-72-96-86-79
5334168903,Radiant,66-32-15-129-110,86-95-111-51-43
5350536046,Dire,106-120-102-12-31,129-3-50-7-114
5364248396,Radiant,114-106-121-38-45,74-53-77-88-98
