match_id,victor_team,radiant_team,dire_team
5211584949,Radiant,101-16-114-121-17,31-46-97-28-112
5216491666,Dire,4-65-86-13-46,95-100-39-87-21
5196394204,Radiant,15-63-100-5-13,120-54-97-21-86
5193578222,Radiant,23-85-106-65-112,103-41-79-46-2
5221980235,Radiant,31-114-73-19-65,38-13-69-66-63
5188404714,Radiant,104-79-54-40-25,37-10-86-96-46
5207677705,Radiant,31-17-108-54-13,120-100-15-49-101
5206570340,Radiant,11-87-89-83-5,40-90-49-42-88
5219421876,Radiant,128-8-31-39-100,95-126-83-86-7
5182805636,Radiant,68-10-7-103-9,40-51-87-13-5
5221191693,Radiant,31-95-39-7-104,106-68-97-87-46
5190776801,Radiant,112-63-98-4-87,100-97-40-30-70
5192213922,Dire,2-93-52-5-27,20-79-63-17-57
5183251403,Dire,70-106-16-19-31,20-11-69-87-93
5188614416,Dire,51-13-40-15-30,86-103-54-57-17
5215047715,Dire,79-96-94-3-6,93-57-100-114-86
5209075793,Radiant,25-104-112-121-93,102-26-28-10-13
5193936019,Radiant,90-8-52-7-104,5-6-39-100-65
5193945660,Radiant,93-31-87-2-4,112-6-23-13-104
5194030025,Radiant,104-101-4-20-11,30-77-98-19-17
5182649904,Dire,13-104-20-94-85,67-5-35-65-7
5210446558,Radiant,89-10-51-30-101,22-12-83-68-87
5192258758,Radiant,13-20-87-17-6,26-95-111-46-102
5185617947,Radiant,87-86-97-89-57,7-30-47-52-100
5217985005,Dire,5-55-114-3-76,70-13-111-103-11
5213720307,Radiant,13-100-25-63-111,41-49-86-31-102
5189497880,Radiant,64-106-100-26-8,53-70-40-104-86
5194508108,Radiant,31-60-53-95-110,104-63-25-103-87
5202719893,Radiant,100-18-13-25-5,90-7-104-106-113
5195005744,Dire,39-101-6-100-19,86-4-5-45-2
5214773684,Radiant,17-102-86-67-126,54-69-106-87-19
5193879663,Radiant,40-86-66-93-104,4-64-5-95-97
5209113570,Radiant,3-65-100-114-76,97-31-52-88-54
5212366382,Radiant,41-69-97-68-101,13-121-38-112-93
5187545996,Dire,86-46-108-85-63,12-2-31-47-25
5195177352,Dire,18-39-52-91-16,100-95-2-31-25
5196911516,Radiant,83-96-97-87-32,20-93-28-50-11
5197633889,Dire,91-106-72-51-21,87-12-17-104-25
5193631357,Radiant,20-13-63-50-17,26-49-86-54-69
5184242713,Dire,82-100-50-93-112,31-121-11-19-102
5199199624,Dire,32-28-31-112-98,6-87-19-99-83
5219655723,Radiant,1-57-128-46-19,107-78-126-106-84
5199270389,Dire,16-114-85-86-106,31-121-77-23-46
5181520568,Dire,120-40-5-19-75,100-33-38-64-47
5199906558,Dire,32-112-65-46-29,104-19-22-97-31
5190050808,Radiant,1-65-88-86-47,6-12-13-31-16
5193532160,Dire,86-64-13-41-104,50-27-17-97-106
5185828776,Dire,11-41-84-87-52,25-107-21-8-31
5201148557,Dire,50-45-103-41-57,106-51-25-93-85
5182875273,Dire,102-104-5-46-112,90-70-110-69-114
5181509110,Radiant,106-8-53-51-64,79-46-48-52-83
5202504673,Dire,63-47-83-31-102,9-22-100-3-95
5187065930,Dire,70-111-15-83-50,69-23-99-87-9
5188180975,Dire,53-76-100-95-90,112-34-103-106-69
5200410864,Dire,25-96-106-100-5,52-90-49-84-63
5213059197,Radiant,45-26-97-16-128,64-40-4-126-25
5220358528,Radiant,69-15-121-10-58,112-54-126-86-34
5211626176,Radiant,30-13-55-71-12,49-4-26-29-100
5217829960,Dire,126-86-97-84-108,71-55-53-62-72
5206537402,Radiant,20-3-19-6-69,87-72-85-106-51
5201201204,Dire,13-99-106-23-91,107-95-98-53-87
5186881705,Radiant,26-95-39-83-64,51-65-11-28-13
5182834274,Radiant,111-19-11-54-112,41-52-79-103-53
5208979662,Dire,52-121-50-100-54,31-51-1-25-47
5195779711,Dire,129-11-69-31-32,87-93-96-86-97
5216562585,Radiant,40-31-83-18-45,87-63-126-86-46
5185624112,Dire,17-37-101-41-29,57-67-86-13-111
5219343399,Dire,70-102-104-46-101,100-13-54-17-31
5212274709,Dire,25-69-41-111-110,86-12-11-96-31
5189623283,Dire,52-54-21-100-65,31-70-111-22-2
5186265063,Radiant,87-101-112-72-49,97-20-32-69-83
5197684346,Radiant,95-103-13-17-19,5-8-7-21-46
5182522040,Radiant,60-21-19-90-52,23-86-103-41-102
5182481145,Radiant,114-69-27-47-84,64-86-57-12-49
5212352116,Dire,47-76-4-112-30,96-89-17-87-119
5202541095,Dire,90-86-52-100-106,79-63-40-25-96
5187031302,Dire,57-76-86-106-7,5-93-25-84-17
5188251191,Radiant,74-37-7-86-12,27-41-97-103-16
5185591665,Dire,74-121-93-103-19,13-31-46-70-100
5193819102,Dire,86-106-41-30-96,56-5-25-17-23
5195070096,Dire,40-8-3-107-13,70-49-31-121-102
