match_id,victor_team,radiant_team,dire_team
5184497128,Dire,104-11-87-12-64,97-93-102-83-86
5203192778,Radiant,69-54-13-112-108,87-76-12-102-7
5195887336,Dire,20-112-12-102-97,83-67-16-13-46
5203547625,Dire,10-76-5-57-71,112-80-52-28-83
5207988045,Radiant,91-7-11-93-57,121-5-69-54-52
5207205498,Dire,83-15-102-19-46,65-97-108-109-86
5212496949,Dire,12-76-69-121-3,75-93-83-28-91
5212440570,Radiant,54-102-121-80-91,70-6-31-69-112
5194932345,Radiant,74-87-6-121-16,71-106-5-114-69
5192866912,Radiant,8-25-30-96-53,22-93-47-51-86
5208178948,Dire,97-16-4-7-121,13-91-104-93-74
5195667666,Radiant,87-15-82-69-108,20-94-57-65-19
5216594187,Dire,31-80-101-41-96,71-93-65-91-40
5203135485,Dire,14-121-66-47-99,112-25-6-69-50
5201956804,Dire,102-106-86-5-10,112-36-108-19-46
5189854833,Radiant,91-12-13-102-87,86-65-74-109-107
5220850157,Radiant,104-15-31-54-86,83-41-13-107-65
5195532264,Radiant,104-11-102-44-25,17-89-86-87-96
5215754448,Dire,31-92-45-54-69,38-13-58-83-63
5203290189,Radiant,93-17-91-40-19,21-4-104-31-7
5202155090,Dire,6-57-76-101-84,31-93-61-13-86
5220613227,Radiant,25-87-12-86-96,69-108-30-74-52
5190910709,Radiant,30-97-57-106-86,85-98-13-32-17
5201758309,Dire,3-11-102-86-12,7-17-100-10-20
5188469942,Radiant,101-2-46-80-31,102-89-13-19-106
5181426092,Radiant,93-102-31-13-98,12-15-3-19-2
5196540398,Dire,112-11-38-79-77,102-17-86-87-12
5203271185,Radiant,110-114-97-83-111,100-68-8-16-11
5202059187,Radiant,83-13-54-58-112,31-72-73-86-104
5188362862,Dire,43-45-19-32-31,96-98-6-79-103
5193303642,Dire,66-52-53-69-46,83-86-102-10-15
5189613915,Radiant,3-87-104-97-72,51-22-41-79-83
5197106783,Dire,31-11-10-87-98,102-17-86-5-4
5191348449,Dire,112-108-94-85-56,31-11-1-19-13
5208049598,Dire,58-112-46-89-104,20-87-51-94-52
5206132977,Radiant,96-6-11-20-86,93-13-108-83-87
5203551718,Dire,65-7-111-69-11,106-112-102-113-31
5207189048,Radiant,83-13-54-102-86,69-6-11-31-96
5211148045,Radiant,41-46-31-58-19,83-43-54-119-96
5206944745,Dire,38-64-108-92-25,15-23-2-19-91
5194823534,Dire,20-6-17-104-87,12-69-112-103-46
5205357861,Dire,48-13-6-101-7,12-45-31-53-100
5181788192,Radiant,70-52-42-64-47,21-14-72-102-87
5221582752,Radiant,13-19-12-76-103,2-33-97-93-112
5203072123,Radiant,66-97-52-65-103,5-16-39-12-112
5201875463,Radiant,20-6-11-87-108,57-76-13-5-70
5212816885,Dire,6-47-83-108-119,58-19-23-65-12
5199346104,Radiant,112-17-19-91-96,15-59-87-57-31
5213671172,Dire,62-93-126-7-58,28-31-86-32-106
5196765725,Radiant,83-93-98-61-87,31-86-70-38-76
5219715877,Dire,83-51-97-87-89,58-52-86-111-95
5186995612,Radiant,98-46-57-19-79,104-106-100-31-63
5185729147,Radiant,31-106-108-19-54,37-17-102-12-87
5181923091,Radiant,31-80-29-13-6,86-15-102-112-93
5189533390,Dire,2-101-13-12-31,1-52-102-37-87
5186189370,Dire,101-15-104-86-47,20-6-78-57-17
5195809849,Radiant,31-92-108-83-40,84-70-11-69-13
5195849362,Dire,66-102-11-99-13,57-76-86-31-4
5205887496,Radiant,65-93-57-61-119,70-86-47-78-31
5201775127,Radiant,72-91-60-23-26,79-7-93-13-80
5205434023,Dire,7-54-46-86-60,106-90-21-28-47
5185147910,Dire,66-73-13-19-78,31-112-97-93-38
5206916086,Dire,7-69-41-112-21,106-38-85-4-86
5198475284,Radiant,31-10-23-119-78,13-12-65-3-57
5218701106,Dire,83-46-104-54-87,13-59-107-31-4
5188509880,Dire,19-5-6-110-13,98-111-69-44-23
5192606618,Dire,66-97-52-19-78,83-15-57-6-87
5203083206,Radiant,83-13-87-95-97,129-100-114-102-31
5195563531,Radiant,102-97-38-44-112,20-87-12-78-11
5184821032,Dire,20-22-38-91-19,68-23-97-69-98
5190941713,Radiant,91-93-74-36-19,47-98-41-7-45
5197191990,Dire,31-11-93-120-100,36-76-104-87-15
5183482773,Radiant,31-97-104-69-77,87-47-94-86-38
5190940068,Radiant,11-28-52-53-86,18-35-91-57-25
5190916617,Radiant,38-20-6-11-50,91-72-21-52-7
5189701525,Dire,65-46-93-19-96,91-59-102-72-86
5194602458,Dire,83-11-72-104-110,31-86-57-12-25
5184050028,Radiant,20-25-97-41-31,15-47-83-46-100
5207033540,Dire,112-98-93-17-91,87-57-12-11-119
5187159391,Radiant,29-19-83-72-46,13-4-10-100-112
5205783978,Radiant,6-86-108-47-83,69-23-12-121-20
5191099915,Radiant,20-54-11-57-86,3-17-104-6-13
5207031372,Radiant,83-75-93-57-87,86-54-76-91-33
5212503499,Dire,11-70-31-110-57,58-17-87-15-13
5193326799,Radiant,20-72-11-96-86,65-13-38-12-87
5205649600,Dire,31-89-102-86-80,83-19-15-65-69
5182006054,Dire,87-13-100-11-4,112-46-73-69-55
5195390840,Dire,87-76-57-79-95,31-97-6-38-19
5183186882,Radiant,5-39-53-63-64,28-44-31-76-100
5203537306,Dire,31-4-46-65-69,103-11-89-96-112
